id,Gender,Age,City,Profession,CGPA,Sleep Duration,Dietary Habits,Degree,Work/Study Hours
103654,Male,31,Hyderabad,Student,8.09,'7-8 hours',Unhealthy,MD,11
103657,Female,33,Lucknow,Student,7.51,'5-6 hours',Moderate,MD,2
103666,Female,29,Lucknow,Student,5.06,'7-8 hours',Unhealthy,B.Arch,9
103667,Female,27,Pune,Student,7.15,'Less than 5 hours',Healthy,M.Com,8
103674,Female,18,Pune,Student,7.77,'More than 8 hours',Moderate,'Class 12',11
103692,Male,30,Thane,Student,7.83,'Less than 5 hours',Moderate,MSc,10
103697,Male,25,Patna,Student,6.81,'More than 8 hours',Unhealthy,B.Ed,2
103699,Male,23,Rajkot,Student,7.03,'5-6 hours',Healthy,BHM,4
103704,Male,29,Rajkot,Student,5.74,'More than 8 hours',Moderate,M.Pharm,1
103705,Female,25,Pune,Student,8.74,'7-8 hours',Moderate,B.Tech,10
103706,Male,27,Srinagar,Student,8.09,'Less than 5 hours',Moderate,BCA,12
103716,Male,18,Surat,Student,6.88,'5-6 hours',Healthy,'Class 12',1
103720,Female,21,Visakhapatnam,Student,6.86,'More than 8 hours',Unhealthy,MCA,0
103723,Male,19,Kolkata,Student,9.39,'5-6 hours',Moderate,'Class 12',11
103727,Male,21,Mumbai,Student,9.89,'5-6 hours',Moderate,BE,12
103728,Female,26,Jaipur,Student,8.04,'7-8 hours',Unhealthy,MBBS,8
103735,Female,18,Thane,Student,8.96,'7-8 hours',Unhealthy,'Class 12',2
103742,Female,33,Thane,Student,7.94,'More than 8 hours',Healthy,M.Ed,10
103744,Male,33,Meerut,Student,9.72,'5-6 hours',Moderate,B.Ed,10
103749,Male,24,Vadodara,Student,6,'7-8 hours',Unhealthy,B.Com,9
103751,Female,24,Varanasi,Student,9.93,'More than 8 hours',Moderate,B.Arch,10
103756,Female,19,Visakhapatnam,Student,6.37,'More than 8 hours',Unhealthy,'Class 12',11
103759,Female,38,Kalyan,Student,9.96,'5-6 hours',Moderate,M.Com,9
103768,Female,20,Bhopal,Student,6.78,'Less than 5 hours',Unhealthy,'Class 12',7
103769,Male,22,Hyderabad,Student,9.93,'More than 8 hours',Unhealthy,MA,3
103772,Male,25,Vasai-Virar,Student,5.37,'7-8 hours',Unhealthy,BCA,10
103781,Male,19,Ahmedabad,Student,8.07,'5-6 hours',Moderate,'Class 12',11
103782,Male,21,Pune,Student,9.96,'Less than 5 hours',Unhealthy,MCA,4
103790,Male,31,Hyderabad,Student,9.96,'5-6 hours',Healthy,MA,10
103792,Female,25,Ghaziabad,Student,8.73,'7-8 hours',Unhealthy,B.Arch,12
103794,Male,27,Surat,Student,5.83,'More than 8 hours',Moderate,M.Pharm,10
103797,Female,31,Visakhapatnam,Student,9.94,'Less than 5 hours',Moderate,M.Ed,5
103803,Female,30,Mumbai,Student,5.99,'More than 8 hours',Unhealthy,BA,2
103815,Female,25,Nashik,Student,5.86,'7-8 hours',Moderate,BHM,10
103820,Male,19,Srinagar,Student,9.56,'5-6 hours',Moderate,'Class 12',6
103836,Male,18,Bhopal,Student,7.24,'5-6 hours',Healthy,'Class 12',6
103842,Male,29,Rajkot,Student,9.71,'Less than 5 hours',Healthy,MSc,1
103843,Male,29,Kolkata,Student,9.97,'7-8 hours',Moderate,B.Ed,6
103844,Male,27,Jaipur,Student,6.39,'7-8 hours',Healthy,BHM,6
103850,Female,31,Ludhiana,Student,7.82,'More than 8 hours',Unhealthy,LLM,10
103851,Female,23,Vasai-Virar,Student,5.58,'More than 8 hours',Moderate,B.Tech,8
103852,Male,19,Kolkata,Student,9.96,'7-8 hours',Moderate,'Class 12',11
103860,Male,29,Varanasi,Student,8.58,'Less than 5 hours',Unhealthy,B.Ed,11
103862,Female,18,Ludhiana,Student,5.64,'Less than 5 hours',Healthy,'Class 12',11
103864,Female,25,Meerut,Student,8.95,'5-6 hours',Healthy,B.Tech,11
103869,Female,29,Thane,Student,7.88,'More than 8 hours',Unhealthy,MBA,4
103874,Female,21,Kanpur,Student,6.82,'More than 8 hours',Unhealthy,M.Com,7
103889,Female,30,Ludhiana,Student,9.34,'Less than 5 hours',Moderate,MHM,1
103890,Male,25,Kalyan,Student,5.85,'5-6 hours',Moderate,M.Tech,12
103900,Female,18,Ludhiana,Student,7.21,'Less than 5 hours',Healthy,'Class 12',11
103904,Male,28,Varanasi,Student,8.17,'5-6 hours',Healthy,B.Com,10
103910,Female,31,Kalyan,Student,8.96,'7-8 hours',Healthy,M.Ed,10
103912,Male,29,Rajkot,Student,5.37,'Less than 5 hours',Healthy,M.Tech,11
103918,Male,34,Lucknow,Student,6.78,'5-6 hours',Moderate,B.Com,6
103919,Male,28,Varanasi,Student,5.47,'More than 8 hours',Moderate,MSc,10
103922,Male,28,Vadodara,Student,7.14,'Less than 5 hours',Healthy,M.Com,2
103924,Male,27,Ghaziabad,Student,7.5,'5-6 hours',Unhealthy,B.Com,1
103926,Male,23,Patna,Student,5.74,'7-8 hours',Moderate,BSc,10
103927,Female,18,Indore,Student,7.38,'More than 8 hours',Moderate,'Class 12',2
103934,Male,22,Ghaziabad,Student,8.09,'More than 8 hours',Unhealthy,M.Com,10
103937,Female,24,Surat,Student,7.28,'5-6 hours',Healthy,BSc,4
103939,Female,20,Surat,Student,7.48,'Less than 5 hours',Unhealthy,'Class 12',10
103944,Male,20,Bangalore,Student,8.04,'5-6 hours',Moderate,'Class 12',1
103952,Male,32,Bangalore,Student,7.28,'7-8 hours',Unhealthy,LLB,12
103956,Male,24,Bhopal,Student,7.09,'7-8 hours',Moderate,B.Arch,5
103960,Female,32,Kalyan,Student,5.16,'Less than 5 hours',Healthy,BCA,3
103972,Male,34,Bangalore,Student,7.04,'Less than 5 hours',Moderate,PhD,10
103989,Female,29,Hyderabad,Student,9.66,'More than 8 hours',Unhealthy,BA,2
103996,Female,28,Srinagar,Student,6.86,'7-8 hours',Moderate,MSc,8
104000,Female,19,Pune,Student,7.85,'7-8 hours',Moderate,'Class 12',6
104015,Female,19,Kalyan,Student,8.69,'7-8 hours',Moderate,'Class 12',2
104021,Male,24,Hyderabad,Student,7.13,'5-6 hours',Unhealthy,M.Tech,11
104025,Female,20,Surat,Student,8.97,'5-6 hours',Moderate,'Class 12',6
104028,Female,26,Ludhiana,Student,9.41,'More than 8 hours',Healthy,B.Com,9
104032,Male,29,Kanpur,Student,9.25,'5-6 hours',Moderate,M.Pharm,0
104036,Male,28,Meerut,Student,8.04,'Less than 5 hours',Healthy,B.Tech,3
104039,Female,24,Ahmedabad,Student,6.03,'5-6 hours',Moderate,B.Ed,10
104047,Male,18,Meerut,Student,7.25,'5-6 hours',Healthy,'Class 12',3
104048,Male,19,Ghaziabad,Student,7.13,'More than 8 hours',Moderate,'Class 12',2
104054,Female,21,Thane,Student,5.98,'7-8 hours',Moderate,MCA,4
104055,Male,19,Delhi,Student,6.16,'5-6 hours',Healthy,'Class 12',4
104057,Male,30,Hyderabad,Student,9.96,'More than 8 hours',Moderate,MCA,11
104061,Female,20,Surat,Student,8.04,'Less than 5 hours',Healthy,'Class 12',2
104062,Male,24,Rajkot,Student,7.85,'Less than 5 hours',Unhealthy,MBBS,11
104071,Female,34,Hyderabad,Student,9.5,'More than 8 hours',Unhealthy,MD,6
104072,Male,23,Nagpur,Student,5.26,'Less than 5 hours',Unhealthy,M.Tech,4
104077,Female,24,Ahmedabad,Student,8.59,'7-8 hours',Unhealthy,M.Tech,2
104080,Male,24,Ludhiana,Student,5.7,'7-8 hours',Healthy,'Class 12',10
104088,Female,29,Pune,Student,6.16,'7-8 hours',Healthy,ME,5
104089,Female,27,Chennai,Student,7.75,'Less than 5 hours',Moderate,MSc,9
104090,Female,20,Nagpur,Student,5.9,'7-8 hours',Healthy,'Class 12',0
104101,Male,24,Vasai-Virar,Student,7.22,'More than 8 hours',Moderate,BHM,0
104102,Male,30,Lucknow,Student,5.79,'More than 8 hours',Moderate,M.Ed,11
104106,Male,24,Lucknow,Student,8.81,'More than 8 hours',Moderate,BSc,4
104107,Male,19,Mumbai,Student,9.56,'Less than 5 hours',Healthy,'Class 12',8
104111,Male,18,Vasai-Virar,Student,5.12,'7-8 hours',Moderate,'Class 12',5
104112,Female,21,Nagpur,Student,8.53,'More than 8 hours',Unhealthy,M.Ed,9
104123,Male,28,Ludhiana,'Digital Marketer',9.41,'5-6 hours',Healthy,BA,5
104125,Male,24,Vadodara,Student,8.69,'7-8 hours',Unhealthy,B.Tech,10
104126,Female,31,Nagpur,Student,6.78,'5-6 hours',Moderate,B.Com,4
104135,Male,28,Ahmedabad,Student,8.04,'Less than 5 hours',Unhealthy,B.Ed,2
104137,Female,19,Srinagar,Student,10,'More than 8 hours',Unhealthy,'Class 12',6
104139,Female,19,Hyderabad,Student,5.16,'More than 8 hours',Healthy,'Class 12',8
104146,Male,23,Kalyan,Student,9.21,'Less than 5 hours',Moderate,BCA,6
104154,Female,22,Chennai,Student,5.32,'Less than 5 hours',Moderate,BBA,5
104157,Female,31,Ludhiana,Student,7.94,'7-8 hours',Healthy,B.Tech,11
104158,Male,22,Vadodara,Student,7.46,'5-6 hours',Healthy,MSc,2
104159,Female,18,Thane,Student,8.28,'5-6 hours',Moderate,'Class 12',6
104160,Male,21,Pune,Student,5.74,'7-8 hours',Moderate,MCA,10
104162,Male,29,Srinagar,Student,9.96,'5-6 hours',Healthy,B.Pharm,4
104165,Male,20,Kolkata,Student,7.04,'7-8 hours',Unhealthy,'Class 12',6
104168,Male,31,Lucknow,Student,8.14,'More than 8 hours',Healthy,M.Ed,0
104169,Male,19,Mumbai,Student,9.41,'More than 8 hours',Healthy,'Class 12',5
104177,Male,21,Surat,Student,5.14,'Less than 5 hours',Healthy,MSc,6
104179,Male,33,Kalyan,Student,7.1,'7-8 hours',Moderate,MBBS,4
104181,Female,24,Ahmedabad,Student,9.74,'Less than 5 hours',Unhealthy,B.Arch,9
104183,Male,33,Jaipur,Student,8.58,'Less than 5 hours',Moderate,MCA,9
104190,Male,23,Jaipur,Student,5.16,'More than 8 hours',Unhealthy,MHM,6
104200,Female,33,Kanpur,Student,7.02,'5-6 hours',Healthy,BE,11
104205,Female,18,Ludhiana,Student,8.04,'Less than 5 hours',Healthy,'Class 12',6
104207,Male,27,Lucknow,Student,5.68,'7-8 hours',Unhealthy,B.Ed,11
104210,Female,26,Thane,Student,7.15,'More than 8 hours',Moderate,LLB,7
104212,Female,27,Vadodara,Student,5.87,'7-8 hours',Unhealthy,BHM,1
104223,Male,24,Hyderabad,Student,8.59,'7-8 hours',Healthy,MD,12
104225,Female,29,Pune,Student,9.49,'5-6 hours',Unhealthy,B.Ed,9
104230,Female,26,Jaipur,Student,7.5,'Less than 5 hours',Healthy,BE,12
104232,Male,33,Srinagar,Student,9.92,'7-8 hours',Healthy,MCA,7
104233,Female,18,Kanpur,Student,9.11,'7-8 hours',Moderate,'Class 12',6
104235,Female,34,Kalyan,Student,6.99,'More than 8 hours',Healthy,M.Tech,4
104236,Female,23,Chennai,Student,7.14,'More than 8 hours',Unhealthy,B.Tech,12
104242,Female,25,Meerut,Student,9.21,'Less than 5 hours',Healthy,B.Tech,11
104243,Male,31,Bangalore,Student,6.27,'5-6 hours',Unhealthy,PhD,12
104250,Male,29,Jaipur,Student,7.22,'More than 8 hours',Unhealthy,B.Ed,5
104253,Female,20,Bangalore,Student,9.5,'5-6 hours',Unhealthy,'Class 12',11
104254,Female,29,Faridabad,Student,8.07,'More than 8 hours',Moderate,BHM,1
104263,Male,29,Faridabad,Student,9.24,'5-6 hours',Unhealthy,B.Com,12
104266,Female,34,Visakhapatnam,Student,5.76,'7-8 hours',Unhealthy,BCA,11
104267,Male,25,Vasai-Virar,Student,5.52,'5-6 hours',Unhealthy,MCA,12
104273,Male,23,Rajkot,Student,7.49,'7-8 hours',Healthy,B.Com,10
104276,Female,23,Jaipur,Student,7.1,'7-8 hours',Unhealthy,MSc,1
104278,Male,33,Rajkot,Student,7.53,'5-6 hours',Unhealthy,PhD,2
104279,Male,25,Lucknow,Student,7.04,'More than 8 hours',Moderate,B.Ed,10
104280,Female,25,Jaipur,Student,5.79,'Less than 5 hours',Moderate,B.Ed,11
104281,Female,31,Ghaziabad,Student,9.04,'More than 8 hours',Healthy,M.Ed,5
104287,Male,25,Jaipur,Student,7.94,'Less than 5 hours',Moderate,B.Pharm,7
104295,Male,19,Thane,Student,9.96,'Less than 5 hours',Healthy,'Class 12',11
104303,Male,27,Varanasi,Student,9.96,'7-8 hours',Moderate,MBBS,3
104308,Female,29,Surat,Student,9.72,'7-8 hours',Moderate,BCA,2
104310,Female,18,Delhi,Student,8.88,'7-8 hours',Healthy,'Class 12',8
104312,Female,21,Visakhapatnam,Student,6.38,'Less than 5 hours',Moderate,'Class 12',5
104314,Female,28,Kanpur,Student,5.76,'7-8 hours',Unhealthy,M.Com,6
104325,Male,28,Kalyan,Student,7.48,'More than 8 hours',Moderate,MD,7
104332,Male,33,Ludhiana,Student,8.52,'7-8 hours',Healthy,MCA,11
104351,Male,34,Srinagar,Student,9.86,'5-6 hours',Healthy,MCA,9
104356,Male,21,Chennai,Student,6.17,'5-6 hours',Unhealthy,B.Com,12
104377,Male,22,Ahmedabad,Student,6.99,'5-6 hours',Unhealthy,MCA,5
104378,Male,25,Lucknow,Student,6.83,'More than 8 hours',Unhealthy,B.Ed,10
104381,Male,18,Meerut,Student,6.99,'More than 8 hours',Moderate,'Class 12',9
104383,Male,21,Nashik,Student,7.77,'More than 8 hours',Healthy,MA,6
104390,Male,33,Hyderabad,Student,8.71,'5-6 hours',Unhealthy,B.Arch,0
104399,Male,21,Nashik,Student,8.35,'More than 8 hours',Healthy,'Class 12',7
104406,Female,24,Bhopal,Student,5.37,'Less than 5 hours',Healthy,MBBS,10
104407,Male,22,Pune,Student,8.81,'7-8 hours',Unhealthy,MBA,6
104410,Male,29,Ahmedabad,Student,9.56,'More than 8 hours',Unhealthy,B.Tech,7
104412,Female,33,Ghaziabad,Student,5.46,'5-6 hours',Unhealthy,B.Arch,3
104413,Male,28,Kalyan,Student,8.04,'Less than 5 hours',Healthy,M.Ed,9
104418,Female,31,Srinagar,Student,5.17,'5-6 hours',Unhealthy,MA,9
104421,Male,19,Agra,Student,9.72,'7-8 hours',Unhealthy,'Class 12',6
104429,Male,29,Pune,Student,5.12,'5-6 hours',Moderate,LLM,6
104441,Female,25,Kanpur,Student,8.89,'7-8 hours',Unhealthy,BHM,1
104448,Male,22,Vadodara,Student,7.48,'More than 8 hours',Healthy,BSc,12
104452,Male,34,Meerut,Student,7.1,'Less than 5 hours',Moderate,BCA,0
104457,Female,21,Visakhapatnam,Student,7.7,'More than 8 hours',Healthy,'Class 12',3
104466,Female,20,Pune,Student,9.46,'Less than 5 hours',Moderate,'Class 12',8
104473,Female,22,Chennai,Student,5.74,'Less than 5 hours',Healthy,B.Com,2
104480,Male,28,Meerut,Student,7.09,'5-6 hours',Unhealthy,M.Ed,2
104485,Female,32,Patna,Student,9.96,'More than 8 hours',Moderate,BCA,5
104502,Female,20,Patna,Student,5.58,'5-6 hours',Healthy,'Class 12',4
104508,Male,33,Nashik,Student,10,'5-6 hours',Healthy,B.Tech,8
104510,Female,23,Pune,Student,6.08,'7-8 hours',Unhealthy,BBA,6
104512,Female,27,Srinagar,Student,5.16,'5-6 hours',Moderate,BHM,8
104515,Male,32,Delhi,Student,8.65,'Less than 5 hours',Healthy,B.Tech,5
104517,Female,20,Ludhiana,Student,5.79,'5-6 hours',Moderate,'Class 12',9
104520,Male,25,Agra,Student,9.9,'Less than 5 hours',Moderate,MBA,6
104524,Male,29,Patna,Student,6.52,'7-8 hours',Healthy,BHM,0
104526,Female,21,Chennai,Student,5.16,'7-8 hours',Unhealthy,B.Com,2
104530,Female,34,Thane,Student,9.11,'5-6 hours',Unhealthy,BSc,8
104535,Male,30,Kanpur,Student,8.35,'More than 8 hours',Moderate,BSc,9
104546,Female,29,Bangalore,Student,8.04,'More than 8 hours',Moderate,MCA,9
104549,Male,29,Nashik,Student,9.87,'7-8 hours',Healthy,B.Ed,2
104550,Female,28,Jaipur,Student,5.45,'Less than 5 hours',Unhealthy,B.Com,11
104554,Female,32,Vasai-Virar,Student,5.64,'7-8 hours',Healthy,BE,12
104563,Male,25,Varanasi,Student,9.91,'Less than 5 hours',Unhealthy,BSc,2
104565,Male,18,Ahmedabad,Student,7.38,'More than 8 hours',Moderate,'Class 12',12
104567,Female,27,Srinagar,Student,8.04,'Less than 5 hours',Unhealthy,BHM,7
104568,Female,19,Pune,Student,7.51,'5-6 hours',Healthy,'Class 12',9
104569,Male,26,Kalyan,Student,5.61,'Less than 5 hours',Moderate,BCA,3
104570,Male,34,Thane,Student,5.79,'7-8 hours',Healthy,B.Pharm,6
104574,Female,31,Thane,Student,7.9,'5-6 hours',Moderate,MCA,8
104581,Female,24,Lucknow,Student,5.37,'Less than 5 hours',Healthy,B.Arch,10
104583,Male,22,Ahmedabad,Student,8.14,'5-6 hours',Moderate,BBA,10
104585,Female,25,Agra,Student,8.44,'Less than 5 hours',Unhealthy,BHM,0
104586,Female,19,Jaipur,Student,7.25,'7-8 hours',Moderate,'Class 12',7
104588,Female,23,Bangalore,Student,9.67,'5-6 hours',Unhealthy,MCA,1
104591,Male,21,Kalyan,Student,9.05,'More than 8 hours',Unhealthy,B.Arch,8
104597,Male,33,Rajkot,Student,7.38,'Less than 5 hours',Unhealthy,M.Pharm,12
104607,Female,19,Vasai-Virar,Student,5.56,'More than 8 hours',Healthy,'Class 12',12
104608,Male,21,Kalyan,Student,7.77,'Less than 5 hours',Moderate,B.Tech,1
104613,Male,23,Meerut,Student,7.64,'7-8 hours',Moderate,B.Tech,8
104615,Female,22,Kalyan,Student,7.48,'5-6 hours',Healthy,BCA,0
104617,Female,23,Nagpur,Student,9.33,'More than 8 hours',Moderate,M.Com,5
104618,Female,24,Srinagar,Student,5.16,'Less than 5 hours',Moderate,B.Pharm,3
104621,Male,28,Delhi,Student,5.39,'More than 8 hours',Healthy,B.Ed,4
104626,Female,18,Ghaziabad,Student,8.96,'More than 8 hours',Unhealthy,'Class 12',1
104627,Female,21,Kalyan,Student,8.46,'7-8 hours',Healthy,M.Com,8
104631,Male,33,Chennai,Student,5.1,'Less than 5 hours',Moderate,BHM,0
104633,Female,19,Thane,Student,5.98,'7-8 hours',Healthy,'Class 12',7
104634,Female,28,Vadodara,Student,5.7,'Less than 5 hours',Healthy,B.Arch,0
104644,Female,32,Kalyan,Student,6.05,'Less than 5 hours',Unhealthy,BE,1
104656,Male,31,Indore,Student,5.64,'5-6 hours',Moderate,MSc,10
104658,Male,29,Visakhapatnam,Student,6.86,'More than 8 hours',Unhealthy,BE,3
104659,Female,30,Hyderabad,Student,9.96,'5-6 hours',Healthy,B.Com,12
104669,Male,21,Nashik,Student,9.44,'Less than 5 hours',Moderate,B.Com,8
104673,Male,20,Surat,Student,9.87,'5-6 hours',Moderate,'Class 12',10
104675,Male,20,Lucknow,Student,6.65,'5-6 hours',Unhealthy,'Class 12',11
104687,Male,30,Ghaziabad,Student,9.24,'7-8 hours',Healthy,BCA,11
104688,Male,28,Agra,Student,7.35,'7-8 hours',Unhealthy,B.Arch,10
104695,Male,34,Vasai-Virar,Student,8.04,'7-8 hours',Moderate,BCA,3
104699,Male,21,Thane,Student,9.6,'7-8 hours',Unhealthy,MA,2
104706,Male,25,Jaipur,Student,9.87,'More than 8 hours',Moderate,B.Arch,5
104711,Male,32,Indore,Student,5.32,'Less than 5 hours',Moderate,PhD,9
104712,Male,28,Nagpur,Student,7.46,'Less than 5 hours',Healthy,BBA,6
104720,Male,20,Srinagar,Student,6.1,'More than 8 hours',Unhealthy,'Class 12',5
104734,Male,24,Ahmedabad,Student,6.78,'5-6 hours',Moderate,MHM,8
104736,Male,26,Ludhiana,Student,8.78,'7-8 hours',Unhealthy,B.Com,11
104739,Female,30,Lucknow,Student,7.88,'More than 8 hours',Moderate,M.Ed,8
104740,Male,25,Ghaziabad,Student,8.03,'More than 8 hours',Moderate,M.Pharm,7
104747,Male,20,Nagpur,Student,5.74,'Less than 5 hours',Unhealthy,'Class 12',5
104748,Male,23,Bhopal,Student,7.25,'Less than 5 hours',Unhealthy,BBA,10
104757,Female,34,Ludhiana,Student,7.53,'More than 8 hours',Healthy,BCA,11
104768,Female,22,Srinagar,Student,5.75,'5-6 hours',Unhealthy,M.Com,9
104771,Male,24,Nagpur,Student,7.53,'More than 8 hours',Unhealthy,B.Pharm,7
104792,Male,20,Vadodara,Student,8.91,'7-8 hours',Unhealthy,'Class 12',1
104802,Male,32,Kolkata,Student,9.98,'Less than 5 hours',Healthy,BCA,10
104808,Male,20,Visakhapatnam,Student,9.44,'Less than 5 hours',Unhealthy,'Class 12',10
104812,Female,32,Patna,Student,9.25,'5-6 hours',Moderate,LLM,9
104818,Male,24,Varanasi,Student,9.71,'Less than 5 hours',Moderate,B.Tech,7
104831,Male,30,Vadodara,Student,7.39,'7-8 hours',Healthy,BCA,11
104832,Male,31,Lucknow,Student,9.56,'Less than 5 hours',Healthy,B.Ed,1
104846,Female,20,Indore,Student,8.95,'7-8 hours',Healthy,'Class 12',9
104847,Male,25,Kalyan,Student,8.24,'Less than 5 hours',Moderate,B.Ed,8
104849,Male,21,Meerut,Student,5.66,'5-6 hours',Healthy,MSc,4
104850,Female,19,Indore,Student,9.39,'7-8 hours',Healthy,'Class 12',0
104851,Male,27,Patna,Student,6.38,'5-6 hours',Moderate,M.Pharm,11
104862,Female,21,Bhopal,Student,8.52,'Less than 5 hours',Moderate,BSc,3
104872,Male,28,Indore,Student,9.41,'5-6 hours',Unhealthy,BE,9
104878,Male,31,Kalyan,Student,9.86,'7-8 hours',Moderate,'Class 12',10
104888,Male,24,Lucknow,Student,5.74,'More than 8 hours',Moderate,B.Arch,7
104889,Female,25,Lucknow,Student,6.03,'7-8 hours',Unhealthy,M.Tech,12
104894,Male,28,Varanasi,Student,8.09,'Less than 5 hours',Unhealthy,B.Com,4
104900,Male,29,Thane,Student,7.77,'More than 8 hours',Unhealthy,B.Com,10
104901,Male,22,Meerut,Student,6.38,'Less than 5 hours',Unhealthy,M.Tech,10
104903,Male,31,Varanasi,Student,6.99,'7-8 hours',Moderate,MBBS,12
104907,Male,32,Bhopal,Student,8.04,'More than 8 hours',Healthy,MBBS,8
104913,Female,24,Jaipur,Student,8.9,'Less than 5 hours',Unhealthy,B.Arch,8
104914,Female,28,Delhi,Student,9.39,'Less than 5 hours',Moderate,B.Com,5
104915,Male,25,Jaipur,Student,6.26,'More than 8 hours',Moderate,B.Tech,9
104920,Female,18,Lucknow,Student,8.58,'More than 8 hours',Healthy,'Class 12',4
104924,Male,34,Kolkata,Student,5.32,'Less than 5 hours',Healthy,M.Com,8
104937,Male,19,Visakhapatnam,Student,5.38,'7-8 hours',Unhealthy,'Class 12',10
104939,Male,28,Patna,Student,8.9,'More than 8 hours',Healthy,MSc,0
104940,Female,29,Visakhapatnam,Student,6.02,'More than 8 hours',Healthy,BHM,12
104942,Male,24,Visakhapatnam,Student,5.26,'7-8 hours',Unhealthy,MBBS,0
104944,Male,25,Srinagar,Student,6.65,'7-8 hours',Moderate,PhD,6
104946,Female,27,Kalyan,Student,9.26,'More than 8 hours',Moderate,MBA,2
104951,Female,31,Patna,Student,8.28,'5-6 hours',Moderate,BE,11
104958,Female,27,Meerut,Student,8.9,'7-8 hours',Unhealthy,M.Com,10
104962,Male,23,Patna,Student,8.14,'5-6 hours',Moderate,BSc,10
104973,Male,20,Varanasi,Student,5.57,'Less than 5 hours',Moderate,'Class 12',12
104995,Male,34,Visakhapatnam,Student,9.93,'Less than 5 hours',Moderate,B.Ed,10
104996,Female,31,Thane,Student,5.77,'7-8 hours',Healthy,M.Tech,6
105007,Female,30,Srinagar,Student,5.76,'Less than 5 hours',Unhealthy,BHM,11
105013,Male,32,Mumbai,Student,6.84,'7-8 hours',Unhealthy,M.Tech,8
105014,Female,31,Vadodara,Student,7.1,'Less than 5 hours',Moderate,B.Ed,6
105022,Male,33,Agra,Student,8.58,'More than 8 hours',Unhealthy,MD,8
105025,Female,22,Visakhapatnam,Student,8.46,'7-8 hours',Healthy,B.Ed,10
105026,Female,25,Kanpur,Student,7.09,'7-8 hours',Moderate,BCA,6
105031,Female,19,Meerut,Student,9.84,'More than 8 hours',Unhealthy,'Class 12',11
105033,Male,27,Rajkot,Student,6.63,'Less than 5 hours',Moderate,B.Ed,8
105043,Male,27,Nagpur,Student,5.85,'Less than 5 hours',Unhealthy,MBBS,4
105046,Male,18,Chennai,Student,9.56,'7-8 hours',Unhealthy,'Class 12',9
105048,Female,25,Srinagar,Student,5.08,'Less than 5 hours',Moderate,M.Pharm,12
105053,Male,32,Patna,Student,8.17,'Less than 5 hours',Moderate,MCA,12
105056,Female,20,Hyderabad,Student,8.52,'7-8 hours',Unhealthy,'Class 12',5
105060,Male,20,Ludhiana,Student,7.13,'7-8 hours',Unhealthy,'Class 12',8
105069,Female,18,Ahmedabad,Student,7.22,'Less than 5 hours',Unhealthy,'Class 12',8
105078,Male,34,Surat,Student,7.64,'5-6 hours',Healthy,MD,10
105088,Female,24,Mumbai,Student,9.41,'7-8 hours',Healthy,MA,6
105093,Female,31,Ludhiana,Student,5.48,'More than 8 hours',Moderate,M.Pharm,2
105096,Male,19,Rajkot,Student,5.65,'7-8 hours',Moderate,'Class 12',7
