User ID,Age,Workout Type,Workout Duration (mins),Calories Burned,Heart Rate (bpm),Workout Intensity,Sleep Hours,Body Fat (%)
9347,55,Strength,45,506,146,High,9.1,28.5
9348,59,Cardio,96,608,175,High,8.3,28.5
9349,31,Strength,78,238,144,Medium,7.5,28.5
9350,37,Yoga,118,387,123,High,9.2,28.5
9351,20,HIIT,99,189,161,High,4.5,28.5
9352,44,Running,82,303,96,Medium,4.3,28.5
9353,45,Strength,86,394,83,High,8.7,28.5
9354,46,Strength,83,251,98,Low,8.4,28.5
9355,33,Strength,114,168,159,Low,6.6,28.5
9356,35,Cycling,50,772,99,High,5.7,28.5
9357,58,HIIT,33,153,146,Low,4.4,28.5
9358,31,Strength,80,439,169,Low,7.9,28.5
9359,31,Cardio,38,908,90,Low,7.7,28.5
9360,36,Running,114,909,134,Medium,8.9,28.5
9361,23,HIIT,28,581,169,Medium,8.1,28.5
9362,24,Cycling,28,561,146,Medium,6.7,28.5
9363,37,Strength,41,285,176,Low,9.2,28.5
9364,53,Cardio,91,548,99,Low,7,28.5
9365,42,Running,16,768,158,Medium,9.2,28.5
9366,55,Cardio,89,761,94,Low,6.5,28.5
9367,33,Running,83,665,124,Medium,9.9,28.5
9368,22,Cardio,109,818,139,Low,5,28.5
9369,27,Cycling,38,885,178,High,8.6,28.5
9370,36,Yoga,101,532,169,Medium,7.9,28.5
9371,56,HIIT,77,769,120,Medium,8.7,28.5
9372,25,Strength,112,812,135,Medium,4.6,28.5
9373,53,Cardio,63,673,119,High,8.9,28.5
9374,52,Running,105,741,169,High,7.1,28.5
9375,37,Cardio,19,102,127,Low,9.2,28.5
9376,46,Yoga,47,374,117,High,9,28.5
9377,23,Running,96,229,156,Low,6.3,28.5
9378,55,HIIT,110,886,86,Medium,8.1,28.5
9379,30,Running,42,267,117,Medium,7.3,28.5
9380,32,HIIT,61,699,87,Medium,4.6,28.5
9381,54,HIIT,47,872,154,High,8,28.5
9382,50,HIIT,87,327,124,Low,7.2,28.5
9383,29,Strength,11,934,136,Low,5.7,28.5
9384,25,HIIT,54,535,87,High,9.8,28.5
9385,28,Cardio,49,297,157,High,9.3,28.5
9386,34,Yoga,91,996,137,Medium,5.6,28.5
9387,45,Cardio,49,294,107,High,5.9,28.5
9388,22,Strength,44,440,164,Medium,5.1,28.5
9389,32,Cycling,30,425,124,High,9.9,28.5
9390,59,Cycling,33,226,106,Medium,8.3,28.5
9391,36,Running,94,906,132,Medium,5.3,28.5
9392,42,Cardio,97,542,118,Low,7.8,28.5
9393,48,Cardio,33,398,156,High,8.6,28.5
9394,34,Yoga,53,496,169,Low,10,28.5
9395,20,HIIT,83,885,132,High,5.1,28.5
9396,27,Strength,59,777,177,Low,4.5,28.5
9397,50,Cycling,86,174,112,Low,9,28.5
9398,45,HIIT,104,192,88,Medium,5.9,28.5
9399,37,Running,32,529,95,High,4.4,28.5
9400,48,Strength,36,852,140,Low,9,28.5
9401,21,Cardio,63,880,130,Low,4,28.5
9402,33,Yoga,21,657,174,Medium,8.2,28.5
9403,49,Cycling,81,255,176,High,7.4,28.5
9404,41,Yoga,40,706,153,High,8.2,28.5
9405,46,Running,34,389,173,Low,8.3,28.5
9406,28,Running,13,478,164,High,9.9,28.5
9407,24,HIIT,106,311,80,Low,5.7,28.5
9408,41,Cycling,69,795,84,Low,9.7,28.5
9409,41,Cycling,33,965,87,High,9.4,28.5
9410,18,Cycling,69,286,108,Medium,9.3,28.5
9411,59,Cycling,101,500,93,Low,9.6,28.5
9412,51,Yoga,17,244,137,Medium,6.8,28.5
9413,45,Strength,103,234,147,High,6.7,28.5
9414,50,Cycling,92,231,165,Medium,9,28.5
9415,40,Cycling,62,711,150,Medium,5.9,28.5
9416,43,Cardio,75,971,133,High,4.8,28.5
9417,18,HIIT,70,553,148,High,4.8,28.5
9418,58,HIIT,56,126,177,High,6.5,28.5
9419,29,Running,50,698,158,Low,5.6,28.5
9420,45,Strength,58,529,169,Low,9.4,28.5
9421,32,Running,14,150,157,High,9.5,28.5
9422,55,Strength,22,568,174,Medium,8.7,28.5
9423,20,Running,83,742,108,Medium,5.1,28.5
9424,56,Cardio,118,301,115,High,7.5,28.5
9425,21,Yoga,41,869,170,Medium,7.4,28.5
9426,22,Cardio,32,839,135,Medium,5.2,28.5
9427,23,HIIT,73,978,168,High,5.2,28.5
9428,51,Yoga,32,225,103,Medium,8.7,28.5
9429,50,Running,117,615,130,Low,6.6,28.5
9430,43,Yoga,82,194,147,Low,7.2,28.5
9431,49,HIIT,113,632,174,Low,7.6,28.5
9432,40,Cardio,92,406,170,Low,5.5,28.5
9433,43,Yoga,12,367,119,Medium,9.2,28.5
9434,40,Strength,95,674,116,High,4.6,28.5
9435,49,Yoga,69,802,124,Medium,7.8,28.5
9436,51,Strength,92,797,106,Low,4.4,28.5
9437,54,HIIT,12,121,120,Medium,8.4,28.5
9438,59,Strength,40,661,170,Low,9.4,28.5
9439,57,Strength,54,354,103,Low,8,28.5
9440,55,Running,12,939,119,Medium,8.3,28.5
9441,24,Cycling,84,230,114,High,7.7,28.5
9442,57,Cycling,65,967,115,Medium,9.8,28.5
9443,44,Yoga,107,561,144,High,5.5,28.5
9444,41,Strength,51,154,102,Medium,5.6,28.5
9445,26,Cycling,32,506,114,High,9.8,28.5
9446,22,Running,35,281,85,Medium,7.6,28.5
9447,36,HIIT,15,100,133,Medium,6.3,28.5
9448,44,HIIT,79,243,80,Medium,5.2,28.5
9449,18,Strength,66,445,122,Medium,6.9,28.5
9450,51,Yoga,20,967,113,Low,9,28.5
9451,41,Running,25,809,157,Medium,6.7,28.5
9452,44,Strength,46,480,111,High,4.5,28.5
9453,47,Running,54,179,123,Medium,6,28.5
9454,32,Running,24,116,95,Low,7.8,28.5
9455,43,Cardio,30,890,142,Low,8.5,28.5
9456,29,HIIT,112,483,168,Low,6.6,28.5
9457,29,Strength,64,527,133,Medium,7.4,28.5
9458,59,Cardio,115,718,92,Low,4.3,28.5
9459,41,Cycling,93,530,100,Medium,9.5,28.5
9460,25,Yoga,81,862,165,Medium,4.6,28.5
9461,54,HIIT,20,734,157,Low,5.8,28.5
9462,45,Running,74,958,149,Low,4.3,28.5
9463,26,Cardio,29,503,168,Low,7.8,28.5
9464,20,Yoga,22,100,111,Medium,7.1,28.5
9465,30,Cardio,109,112,102,Low,7.2,28.5
9466,58,Cardio,119,862,107,Medium,5,28.5
9467,58,Strength,68,692,172,Medium,4.5,28.5
9468,43,HIIT,53,847,130,Low,5.3,28.5
9469,41,Cycling,113,977,97,High,5.1,28.5
9470,25,Cycling,61,627,113,High,9.2,28.5
9471,28,HIIT,62,441,161,Medium,8.7,28.5
9472,46,Cardio,28,824,87,Medium,5.3,28.5
9473,52,Cardio,44,390,137,High,8.9,28.5
9474,26,Cardio,49,192,164,Medium,8.6,28.5
9475,49,HIIT,25,673,95,Low,4.6,28.5
9476,29,Strength,64,640,116,Medium,5.7,28.5
9477,20,HIIT,30,761,150,Medium,4.1,28.5
9478,19,Running,69,237,130,Medium,5.3,28.5
9479,25,Cardio,57,941,89,High,6.6,28.5
9480,27,Cycling,26,994,151,High,6.1,28.5
9481,37,Yoga,102,970,159,Medium,7.3,28.5
9482,20,Cardio,97,323,148,Low,7,28.5
9483,43,Strength,30,990,130,Medium,6.1,28.5
9484,24,Strength,102,358,169,Low,8,28.5
9485,38,Yoga,84,918,151,Medium,7.9,28.5
9486,22,HIIT,89,716,170,Medium,9.6,28.5
9487,34,Cardio,98,546,95,Medium,6.5,28.5
9488,48,Cycling,97,846,170,High,4.9,28.5
9489,56,Yoga,74,950,141,High,7.5,28.5
9490,43,Running,89,381,117,High,5.8,28.5
9491,47,Cardio,18,968,116,Low,8.2,28.5
9492,38,Cycling,83,194,110,Medium,6.2,28.5
9493,50,Strength,51,722,152,High,8.6,28.5
9494,32,Running,93,826,140,Medium,6.6,28.5
9495,44,Cycling,97,125,139,Medium,7.3,28.5
9496,41,Cycling,75,255,170,Medium,9.5,28.5
9497,35,Yoga,42,439,164,High,5.9,28.5
9498,30,HIIT,99,366,104,Low,4.9,28.5
9499,51,Running,59,590,81,Medium,4.2,28.5
9500,49,Running,113,269,131,Low,9.6,28.5
9501,37,Yoga,40,504,138,Low,5.6,28.5
9502,43,Yoga,87,702,163,High,6.3,28.5
9503,21,Running,68,741,177,High,7.1,28.5
9504,32,Running,52,823,120,Medium,9.3,28.5
9505,26,Strength,95,799,161,High,4.2,28.5
9506,45,Yoga,41,152,178,Medium,7.6,28.5
9507,51,Yoga,84,989,83,Medium,7.4,28.5
9508,41,Cycling,68,136,119,High,6.6,28.5
9509,27,Cardio,101,222,113,Low,5.3,28.5
9510,52,Yoga,109,369,100,High,9.3,28.5
9511,54,Strength,106,177,112,High,4.5,28.5
9512,26,Cycling,36,884,109,Low,7.1,28.5
9513,31,Running,85,111,148,Medium,9.6,28.5
9514,52,Strength,71,585,123,Low,5.1,28.5
9515,21,HIIT,51,959,151,Medium,4.1,28.5
9516,57,Running,100,589,162,High,5.6,28.5
9517,25,Strength,26,597,120,High,6.4,28.5
9518,53,Running,52,644,166,Medium,8.1,28.5
9519,57,Running,68,459,126,Medium,5.6,28.5
9520,45,Cycling,91,344,88,High,4.3,28.5
9521,24,Cycling,104,424,119,High,7.5,28.5
9522,44,HIIT,109,499,114,Medium,8.5,28.5
9523,28,Cycling,80,132,121,Low,8.7,28.5
9524,59,Strength,64,907,169,Medium,5.5,28.5
9525,59,Cycling,18,360,86,Medium,9,28.5
9526,22,HIIT,97,348,124,High,9,28.5
9527,32,Strength,13,332,112,Low,8.4,28.5
9528,36,HIIT,96,604,137,High,8.9,28.5
9529,34,Yoga,43,895,86,Medium,8,28.5
9530,50,Cardio,82,804,129,Low,5.4,28.5
9531,28,Cycling,27,719,160,Medium,4.6,28.5
9532,37,HIIT,92,760,105,High,5.8,28.5
9533,33,Running,78,192,128,Medium,6.6,28.5
9534,38,HIIT,61,842,165,High,9.6,28.5
9535,54,HIIT,109,169,101,Medium,9.4,28.5
9536,29,Running,60,803,140,Low,9.4,28.5
9537,22,Running,90,965,134,Medium,6.7,28.5
9538,21,Running,30,323,156,High,4.3,28.5
9539,49,Cardio,99,846,133,High,7.1,28.5
9540,38,Yoga,99,482,145,High,6.6,28.5
9541,48,Running,113,942,157,Medium,7.3,28.5
9542,53,Running,46,295,134,Low,6,28.5
9543,53,Strength,103,295,172,High,8.2,28.5
9544,28,Cycling,61,802,100,Medium,9.5,28.5
9545,37,Running,90,712,100,Medium,5.7,28.5
9546,55,Yoga,107,969,169,High,4.1,28.5
9547,58,Yoga,101,136,101,Medium,6.2,28.5
9548,39,Cycling,119,921,96,Low,6,28.5
9549,55,HIIT,36,371,93,Low,6.8,28.5
9550,44,Running,41,538,80,Medium,4.7,28.5
9551,58,Yoga,22,898,93,High,7.4,28.5
9552,43,Strength,80,616,90,Low,7.1,28.5
9553,24,Running,51,504,80,Low,5.3,28.5
9554,29,Strength,21,193,153,Medium,5.4,28.5
9555,48,Yoga,63,714,165,Medium,5.6,28.5
9556,20,Yoga,43,836,147,Medium,4.6,28.5
9557,49,Strength,11,152,122,Low,6.5,28.5
9558,33,Strength,28,463,106,Low,8.5,28.5
9559,34,Strength,94,803,87,Medium,7.4,28.5
9560,30,Strength,111,582,101,High,7.6,28.5
9561,44,Yoga,70,875,125,High,7.6,28.5
9562,27,Cardio,76,103,146,Low,9.9,28.5
9563,46,HIIT,27,876,171,Medium,7.2,28.5
9564,25,Cardio,74,248,85,Medium,9.6,28.5
9565,58,Running,113,192,149,Medium,5.8,28.5
9566,58,Cycling,105,209,86,High,4.9,28.5
9567,29,HIIT,20,246,119,High,5.4,28.5
9568,58,Strength,113,539,167,Medium,9.2,28.5
9569,34,Yoga,39,469,148,Low,8,28.5
9570,34,Cardio,29,335,85,High,8.9,28.5
9571,26,Running,108,736,86,Medium,6.2,28.5
9572,23,Cycling,25,595,171,Low,4.9,28.5
9573,38,Yoga,119,626,97,Low,7,28.5
9574,27,HIIT,45,258,119,Low,7.4,28.5
9575,19,Cycling,60,551,103,Medium,5.9,28.5
9576,27,Yoga,109,255,106,High,6.9,28.5
9577,38,Yoga,16,674,93,Low,7.4,28.5
9578,45,Cycling,68,738,86,Low,6.8,28.5
9579,59,Yoga,18,313,171,Medium,6.8,28.5
9580,22,Yoga,48,990,153,Low,4.9,28.5
9581,38,Yoga,92,757,108,High,8.7,28.5
9582,35,Running,60,741,131,Low,6.5,28.5
9583,43,Running,17,171,155,Low,6.4,28.5
9584,47,Running,48,607,151,High,5.3,28.5
9585,55,Cardio,40,947,87,High,5.8,28.5
9586,31,Strength,114,127,100,High,5.8,28.5
9587,37,Strength,88,304,113,Medium,6.4,28.5
9588,22,Running,108,720,120,High,6.6,28.5
9589,30,Running,90,593,167,Medium,4.1,28.5
9590,41,Cardio,114,897,140,Medium,7.7,28.5
9591,47,Running,11,585,150,Low,4.9,28.5
9592,27,Strength,47,714,121,Low,8.1,28.5
9593,56,Running,46,756,134,Low,8.8,28.5
9594,53,Cardio,52,277,173,High,4.2,28.5
9595,42,Cardio,87,160,144,Low,7.2,28.5
9596,22,Cardio,51,225,125,High,8,28.5
9597,18,HIIT,49,699,97,High,7.3,28.5
9598,40,Strength,67,209,86,Low,9,28.5
9599,35,Strength,71,995,156,High,5.8,28.5
9600,52,Cardio,99,293,135,Low,9.1,28.5
9601,29,HIIT,73,126,169,Medium,8.8,28.5
9602,20,Yoga,96,337,93,Low,9.7,28.5
9603,22,Cardio,59,716,137,Medium,6.1,28.5
9604,43,Cycling,15,684,81,Low,8.9,28.5
9605,34,HIIT,29,143,132,High,5.1,28.5
9606,42,Yoga,92,749,110,High,8.6,28.5
9607,21,Strength,85,360,94,High,7.7,28.5
9608,34,Running,35,517,122,Low,6.2,28.5
9609,56,Cycling,61,606,87,Medium,4.5,28.5
9610,58,Running,18,405,157,Low,7.8,28.5
9611,47,HIIT,96,569,113,Medium,6.8,28.5
9612,21,Strength,22,785,116,Low,5,28.5
9613,52,Running,36,878,127,Low,7,28.5
9614,19,HIIT,111,246,124,High,9.5,28.5
9615,36,Yoga,76,941,92,High,9.5,28.5
9616,49,Cardio,102,613,168,Medium,8.6,28.5
9617,23,Yoga,23,318,137,Low,8,28.5
9618,18,Strength,53,455,87,Low,4.4,28.5
9619,35,Strength,94,126,157,Low,6.6,28.5
9620,55,HIIT,91,358,156,High,7.4,28.5
9621,41,Yoga,39,687,98,Medium,9.5,28.5
9622,35,Cycling,54,478,91,Low,8.2,28.5
9623,46,Cycling,110,227,129,Low,9.3,28.5
9624,42,Cardio,79,889,166,Medium,8,28.5
9625,34,Cycling,63,378,159,Medium,5.7,28.5
9626,45,Running,58,598,134,High,7.2,28.5
9627,51,Strength,82,678,125,High,8.1,28.5
9628,44,Cycling,92,446,80,Medium,8.3,28.5
9629,59,Yoga,25,743,115,Low,4.7,28.5
9630,52,Yoga,95,814,162,Low,4.1,28.5
9631,31,Strength,35,859,84,High,5.8,28.5
9632,37,Cycling,54,940,94,Low,9,28.5
9633,43,HIIT,23,698,176,High,4,28.5
9634,40,Strength,33,104,176,High,8.4,28.5
9635,29,HIIT,27,559,83,Low,5.2,28.5
9636,29,Running,17,603,169,Medium,9.9,28.5
9637,21,Strength,50,709,98,High,6,28.5
9638,30,Yoga,24,280,152,Low,7.5,28.5
9639,18,Running,42,225,120,Low,6.7,28.5
9640,31,Cycling,11,284,111,Medium,6.4,28.5
9641,36,Cycling,116,926,110,Medium,5,28.5
9642,27,Cycling,73,857,99,Medium,8.9,28.5
9643,50,Strength,109,688,127,Low,9.7,28.5
9644,37,Strength,34,742,141,Low,8.7,28.5
9645,23,Yoga,62,172,88,Medium,6.1,28.5
9646,38,Running,86,392,157,High,8.3,28.5
9647,48,HIIT,50,169,131,Low,4.5,28.5
9648,35,Yoga,111,665,85,High,5.4,28.5
9649,30,HIIT,106,940,140,High,9.6,28.5
9650,38,Running,61,341,90,High,8.8,28.5
9651,19,Cycling,98,516,117,High,9.4,28.5
9652,18,Cardio,84,776,166,Medium,7.5,28.5
9653,35,Cardio,54,973,81,Low,7,28.5
9654,55,Running,13,884,133,Medium,8.2,28.5
9655,58,Strength,115,205,142,Low,7.9,28.5
9656,39,Running,42,871,133,Low,9.7,28.5
9657,58,Running,37,629,123,Medium,7.5,28.5
9658,55,Running,115,384,154,Low,7.2,28.5
9659,55,Running,35,867,163,Low,8.5,28.5
9660,32,Running,73,555,110,High,7.5,28.5
9661,44,Cardio,47,452,106,Low,5.4,28.5
9662,42,Cycling,71,379,99,Low,5.2,28.5
9663,59,Running,108,537,80,Low,9.7,28.5
9664,50,Running,117,254,103,Medium,6.3,28.5
9665,59,Cardio,86,665,129,Medium,8,28.5
9666,59,Yoga,61,870,173,High,8.6,28.5
9667,51,Running,71,716,154,Medium,6.1,28.5
9668,34,Yoga,60,665,161,High,6,28.5
9669,50,HIIT,102,981,150,Medium,5.7,28.5
9670,25,Running,70,474,134,High,9.8,28.5
9671,40,Strength,92,102,80,High,9.7,28.5
9672,29,Cardio,69,869,113,High,6.1,28.5
9673,23,Yoga,103,971,110,Medium,6.7,28.5
9674,18,Cardio,56,645,122,High,9.1,28.5
9675,55,Running,44,349,158,Low,5.4,28.5
9676,40,Yoga,45,234,97,Low,9.9,28.5
9677,53,Strength,77,939,134,Medium,6.2,28.5
9678,55,Cycling,109,206,141,Medium,6.6,28.5
9679,32,Running,47,407,165,High,8.8,28.5
9680,56,Yoga,27,206,175,Low,5.7,28.5
9681,37,HIIT,35,803,175,Low,7,28.5
9682,56,Running,74,298,163,High,6.5,28.5
9683,29,Yoga,29,860,128,Low,8.9,28.5
9684,18,Strength,12,259,103,Low,6.2,28.5
9685,33,Cardio,97,149,139,Medium,9.8,28.5
9686,35,Running,114,732,109,Low,6.6,28.5
9687,45,Running,50,958,135,High,4.8,28.5
9688,35,Cardio,108,613,174,High,9.7,28.5
9689,55,Strength,45,641,109,High,9,28.5
9690,36,HIIT,112,949,166,High,9.1,28.5
9691,28,Cycling,70,647,97,Medium,6.4,28.5
9692,51,Running,28,962,132,Medium,8.8,28.5
9693,50,Cardio,32,634,150,Medium,5.3,28.5
9694,55,Cardio,10,671,143,High,4.7,28.5
9695,57,Cycling,90,402,91,Low,8.6,28.5
9696,41,Cycling,43,899,91,High,8.9,28.5
9697,47,Cycling,13,178,136,Medium,5.6,28.5
9698,20,Running,15,853,173,High,5,28.5
9699,19,Yoga,20,558,139,Low,8.7,28.5
9700,52,Yoga,100,669,86,Low,6.4,28.5
9701,40,Cycling,112,642,178,Low,5.2,28.5
9702,29,HIIT,29,166,161,High,8.1,28.5
9703,23,Cardio,87,967,83,Medium,6.6,28.5
9704,51,Running,84,479,157,Medium,5.2,28.5
9705,38,Cycling,87,174,152,High,9.3,28.5
9706,47,HIIT,101,321,83,Medium,7.5,28.5
9707,49,HIIT,12,459,104,High,6.9,28.5
9708,44,HIIT,64,180,143,Medium,8.5,28.5
9709,27,Running,82,541,132,High,8.9,28.5
9710,32,HIIT,33,871,139,High,4.4,28.5
9711,47,Yoga,91,560,177,Medium,6.9,28.5
9712,35,Running,77,120,165,Low,6.7,28.5
9713,43,Cycling,100,708,112,Low,8.5,28.5
9714,21,Cardio,24,865,97,Medium,9.9,28.5
9715,22,Strength,119,938,108,High,8.5,28.5
9716,59,Running,17,640,124,High,5.9,28.5
9717,31,Yoga,22,899,99,Low,5.5,28.5
9718,40,Strength,18,315,159,High,9.3,28.5
9719,57,Cycling,73,848,145,Medium,5.8,28.5
9720,38,HIIT,119,470,92,Medium,6.1,28.5
9721,30,Cycling,84,523,136,Medium,4.8,28.5
9722,41,Running,60,897,171,Low,8,28.5
9723,30,Strength,58,784,119,High,6.2,28.5
9724,30,Cycling,43,993,80,Low,9.5,28.5
9725,49,Yoga,96,880,92,Low,5.2,28.5
9726,46,Running,103,875,167,Low,4.2,28.5
9727,44,HIIT,97,776,163,High,7.6,28.5
9728,23,Running,98,701,152,Medium,9.9,28.5
9729,24,Cycling,37,394,114,Low,8.2,28.5
9730,58,Strength,93,772,91,High,4.4,28.5
9731,26,Strength,24,820,124,High,5,28.5
9732,44,HIIT,65,935,176,High,7.5,28.5
9733,21,Cycling,15,157,103,High,9.6,28.5
9734,32,HIIT,23,816,157,Medium,5.5,28.5
9735,29,Running,69,797,118,Low,7.5,28.5
9736,32,HIIT,50,314,115,Medium,8.5,28.5
9737,47,Yoga,87,948,97,High,7.8,28.5
9738,45,HIIT,11,908,112,Low,4.4,28.5
9739,31,Cardio,113,709,163,Medium,5.5,28.5
9740,59,Cycling,82,923,119,Low,7.4,28.5
9741,36,Yoga,113,515,173,Medium,7.4,28.5
9742,36,HIIT,33,405,135,Medium,6.4,28.5
9743,56,Cardio,84,863,109,High,4.3,28.5
9744,24,Running,105,632,118,Low,7.7,28.5
9745,42,Cardio,31,836,166,Medium,9.3,28.5
9746,51,HIIT,34,237,106,Low,5.8,28.5
9747,26,HIIT,45,372,150,Low,8.3,28.5
9748,36,Cycling,118,866,133,Low,5.7,28.5
9749,59,Strength,90,284,95,Medium,4.2,28.5
9750,44,HIIT,115,165,91,Low,5.5,28.5
9751,48,Strength,66,260,147,Medium,5.3,28.5
9752,56,HIIT,78,787,136,Low,9.8,28.5
9753,25,Cycling,81,464,126,Low,7.5,28.5
9754,23,Strength,95,800,166,Medium,5.1,28.5
9755,44,HIIT,17,402,178,Low,7.3,28.5
9756,47,HIIT,64,215,172,Medium,4.8,28.5
9757,55,Strength,79,149,144,Low,9.9,28.5
9758,50,Cycling,90,967,164,Low,5.4,28.5
9759,20,HIIT,63,701,104,Low,6.2,28.5
9760,54,Strength,85,561,158,Medium,6.4,28.5
9761,40,Yoga,30,442,138,Medium,8,28.5
9762,32,Cardio,55,753,176,High,9.2,28.5
9763,22,Cardio,42,360,107,High,4.2,28.5
9764,30,Running,111,771,152,Medium,5.9,28.5
9765,59,Running,28,908,132,Low,8.6,28.5
9766,22,Running,58,109,104,High,8.3,28.5
9767,18,Cardio,85,366,103,Medium,4.1,28.5
9768,43,Cardio,70,271,138,Medium,4.6,28.5
9769,52,HIIT,84,705,106,Low,9.2,28.5
9770,49,Strength,47,805,140,Low,9.7,28.5
9771,33,Cardio,103,445,109,Low,9.6,28.5
9772,43,Cycling,71,650,99,High,5,28.5
9773,59,Running,16,630,95,Low,4.6,28.5
9774,41,Running,23,412,89,Low,8.3,28.5
9775,22,Strength,41,406,133,Medium,8.2,28.5
9776,58,Cardio,88,737,106,Low,8.5,28.5
9777,54,Cardio,75,648,86,High,4.5,28.5
9778,57,HIIT,47,947,99,High,8.5,28.5
9779,38,HIIT,30,966,179,Low,6.2,28.5
9780,32,Running,105,195,179,Low,5.2,28.5
9781,46,HIIT,40,917,107,High,8.1,28.5
9782,31,Cycling,31,553,179,High,8.7,28.5
9783,52,Strength,29,100,93,Low,5.3,28.5
9784,50,Strength,14,375,92,High,7.1,28.5
9785,25,Strength,72,877,158,Low,6.3,28.5
9786,26,Cycling,102,289,157,High,5.5,28.5
9787,23,Strength,62,927,98,Low,8.1,28.5
9788,20,Strength,90,137,139,High,5,28.5
9789,23,Running,37,994,138,Low,9.2,28.5
9790,24,Cycling,77,724,91,High,4.1,28.5
9791,59,HIIT,36,286,170,Low,8.1,28.5
9792,55,Yoga,105,643,129,Low,7.1,28.5
9793,59,HIIT,68,388,115,Medium,7.8,28.5
9794,40,Cardio,35,869,105,Low,8.5,28.5
9795,49,Strength,101,970,80,High,8.1,28.5
9796,36,Yoga,24,420,100,Medium,8.6,28.5
9797,44,Strength,20,757,104,Low,7.7,28.5
9798,25,Cycling,96,899,163,High,7.3,28.5
9799,31,Cycling,118,677,168,Medium,8.3,28.5
9800,27,Cycling,118,876,135,High,8.9,28.5
9801,34,Running,75,190,97,Medium,4.5,28.5
9802,45,Strength,21,565,82,Low,9.2,28.5
9803,41,Cardio,61,572,81,Medium,6.5,28.5
9804,23,Running,119,318,144,High,6,28.5
9805,43,Running,12,617,118,Medium,10,28.5
9806,40,Yoga,24,903,101,High,5.8,28.5
9807,53,HIIT,56,869,92,Medium,6.7,28.5
9808,41,Strength,14,133,138,Low,6.8,28.5
9809,47,Strength,105,340,110,Medium,7.7,28.5
9810,24,HIIT,112,697,101,Low,6.6,28.5
9811,26,HIIT,21,741,179,High,8.8,28.5
9812,49,Yoga,44,497,102,Medium,4.9,28.5
9813,28,Cycling,74,504,105,Low,5.6,28.5
9814,33,Cardio,47,988,139,Low,4.8,28.5
9815,18,Strength,97,426,88,Low,9.8,28.5
9816,23,Cycling,45,116,176,Low,8,28.5
9817,21,Strength,50,825,143,Medium,9.2,28.5
9818,29,Strength,107,384,132,Medium,8.6,28.5
9819,20,Running,15,405,156,Low,8.1,28.5
9820,54,Cardio,96,795,110,Medium,6.8,28.5
9821,35,Cycling,41,940,165,Low,8.1,28.5
9822,36,Running,118,671,82,High,9.9,28.5
9823,57,Strength,73,760,121,Medium,4,28.5
9824,18,Cycling,28,587,149,Medium,6.6,28.5
9825,59,Strength,96,663,125,High,5.2,28.5
9826,24,Running,78,485,96,Low,5.5,28.5
9827,34,Cycling,50,838,161,High,7.2,28.5
9828,52,Cycling,53,503,82,Medium,6.9,28.5
9829,36,Cardio,67,239,89,Medium,7.3,28.5
9830,58,Cycling,16,950,81,High,4.9,28.5
9831,44,Yoga,87,117,162,Low,7.3,28.5
9832,38,Cycling,117,191,177,Medium,9.6,28.5
9833,40,Running,106,306,110,Low,7,28.5
9834,48,Cycling,110,242,137,Low,8.3,28.5
9835,48,HIIT,83,272,169,Low,4.8,28.5
9836,53,Yoga,74,905,91,Medium,6.4,28.5
9837,23,Cardio,103,478,170,Medium,6.1,28.5
9838,49,Cardio,69,732,155,High,4.5,28.5
9839,29,Running,33,815,134,High,8,28.5
9840,27,Cycling,27,480,147,Low,4.7,28.5
9841,20,HIIT,11,911,167,Low,7.3,28.5
9842,36,Running,56,653,163,Medium,4.6,28.5
9843,55,Running,15,821,161,Low,4.1,28.5
9844,42,Cardio,72,329,101,Low,9.8,28.5
9845,30,HIIT,99,582,93,Medium,4,28.5
9846,59,HIIT,46,799,165,Medium,7.3,28.5
9847,54,Running,40,347,109,Low,4.5,28.5
9848,22,Strength,97,533,102,Medium,4.7,28.5
9849,31,Running,70,745,139,High,5.5,28.5
9850,31,Running,10,266,117,Low,7.2,28.5
9851,18,Strength,57,320,102,Low,7,28.5
9852,18,Running,92,895,107,High,5.4,28.5
9853,46,Running,104,626,124,Medium,8.8,28.5
9854,46,Cycling,102,236,103,High,7.5,28.5
9855,22,Running,51,300,140,High,9.5,28.5
9856,22,HIIT,69,886,171,Low,7.6,28.5
9857,36,Yoga,107,685,168,High,4.5,28.5
9858,50,Running,83,711,118,High,4.6,28.5
9859,22,HIIT,44,760,98,Low,8.1,28.5
9860,43,Cardio,67,367,129,Low,5.8,28.5
9861,49,Strength,85,536,93,Medium,8,28.5
9862,19,Running,105,286,171,Low,8.2,28.5
9863,39,Running,40,104,112,High,6.8,28.5
9864,43,Cardio,16,766,103,Medium,9.9,28.5
9865,47,HIIT,95,553,153,Low,6.1,28.5
9866,44,Yoga,102,586,160,Low,9.5,28.5
9867,36,HIIT,65,506,171,Low,6.5,28.5
9868,19,Cycling,116,226,161,High,7.1,28.5
9869,49,Cardio,44,891,146,High,5.7,28.5
9870,54,Running,107,713,125,High,9.3,28.5
9871,18,HIIT,56,538,176,Low,8.4,28.5
9872,54,Cardio,115,923,143,High,7.8,28.5
9873,20,Cycling,112,199,110,Medium,9.3,28.5
9874,51,Running,40,963,124,Medium,8.1,28.5
9875,48,Strength,35,350,141,High,6.7,28.5
9876,47,Cycling,74,692,94,Low,9.2,28.5
9877,20,Yoga,17,504,92,Low,9.8,28.5
